agent_name,rule_id,rule_description,rule_level,raw_count,unlabeled_count,labeled_overlap_count
safesoc-lnx-01,23502,The CVE-2026-20665 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31273 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13947 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43214 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28857 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43356 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43434 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20652 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43430 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20676 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43342 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28859 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20635 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43213 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20636 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43392 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-14174 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43529 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43425 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43419 that affected libjavascriptcoregtk-4.1-0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43441 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43272 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31223 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43431 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43429 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20644 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43427 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43421 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43536 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31278 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31277 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43228 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43368 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20643 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43433 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43541 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-6558 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20608 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43211 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66286 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13502 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43440 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43265 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43343 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-46299 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43531 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43443 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43240 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43212 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43501 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43432 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43535 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43457 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43458 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28871 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43438 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66287 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28861 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20691 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20664 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43511 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43216 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43227 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20665 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31273 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13947 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43214 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28857 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43356 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43434 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20652 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43430 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20676 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43342 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28859 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20635 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43213 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20636 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43392 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-14174 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43529 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43425 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43419 that affected libjavascriptcoregtk-6.0-1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-32316 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-33947 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-40164 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-33948 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-39979 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-39956 that affected libjq1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2016-9843 that affected libklibc was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-41254 that affected liblcms2-2 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-41254 that affected liblcms2-utils was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-9640 that affected libldb2 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-10230 that affected libldb2 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-27456 that affected libmount1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-27135 that affected libnghttp2-14 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-29111 that affected libnss-systemd was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-2781 that affected libnss3 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-40706 that affected libntfs-3g89t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2023-52890 that affected libntfs-3g89t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-15536 that affected libopencc-data was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-15536 that affected libopencc1.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2019-6988 that affected libopenjp2-7 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-50952 that affected libopenjp2-7 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-6192 that affected libopenjp2-7 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2023-39328 that affected libopenjp2-7 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2023-39329 that affected libopenjp2-7 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2022-0987 that affected libpackagekit-glib2-18 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-0217 that affected libpackagekit-glib2-18 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-41651 that affected libpackagekit-glib2-18 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-4878 that affected libpam-cap was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-10963 that affected libpam-modules was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-10963 that affected libpam-modules-bin was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-10963 that affected libpam-runtime was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-29111 that affected libpam-systemd was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-10963 that affected libpam0g was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66293 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-28164 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-22695 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-64506 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-64505 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-22801 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-33416 that affected libpng16-16t64 was solved due to an update in the agent or feed.,3,1,1,0
