timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 06:28:42.660",safesoc-lnx-01,The CVE-2026-29111 that affected systemd-resolved was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.558",safesoc-lnx-01,The CVE-2026-29111 that affected systemd-oomd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.358",safesoc-lnx-01,The CVE-2026-29111 that affected systemd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.258",safesoc-lnx-01,The CVE-2026-35535 that affected sudo was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.172",safesoc-lnx-01,The CVE-2024-5138 that affected snapd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.162",safesoc-lnx-01,The CVE-2026-3888 that affected snapd was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:42.056",safesoc-lnx-01,The CVE-2026-5958 that affected sed was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.964",safesoc-lnx-01,The CVE-2025-10230 that affected samba-libs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.954",safesoc-lnx-01,The CVE-2025-9640 that affected samba-libs was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.924",safesoc-lnx-01,The CVE-2026-27456 that affected rfkill was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.914",safesoc-lnx-01,The CVE-2026-0865 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.904",safesoc-lnx-01,The CVE-2026-2297 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.894",safesoc-lnx-01,The CVE-2025-13462 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.883",safesoc-lnx-01,The CVE-2025-6069 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.873",safesoc-lnx-01,The CVE-2025-12084 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.862",safesoc-lnx-01,The CVE-2025-11468 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.851",safesoc-lnx-01,The CVE-2026-0672 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.840",safesoc-lnx-01,The CVE-2025-13836 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.830",safesoc-lnx-01,The CVE-2025-15282 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.820",safesoc-lnx-01,The CVE-2025-6075 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.809",safesoc-lnx-01,The CVE-2025-8194 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.799",safesoc-lnx-01,The CVE-2025-13837 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.788",safesoc-lnx-01,The CVE-2025-8291 that affected python3.12-minimal was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.778",safesoc-lnx-01,The CVE-2026-0865 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.768",safesoc-lnx-01,The CVE-2026-2297 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.757",safesoc-lnx-01,The CVE-2025-13462 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.747",safesoc-lnx-01,The CVE-2025-6069 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.736",safesoc-lnx-01,The CVE-2025-12084 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.725",safesoc-lnx-01,The CVE-2025-11468 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.715",safesoc-lnx-01,The CVE-2026-0672 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:41.705",safesoc-lnx-01,The CVE-2025-13836 that affected python3.12 was solved due to an update in the agent or feed.,3,23502
